track_id,artist_name,title,lyrics,emotion
TRAAXXE128F9329846,Culture Kultür,The Only One,"[Music]
you belong to this time as much as
me the world turn suround in an natur
soul
dance please tell me why the changes are
so
deep us men are not Shadows of long gone
dreams
feel Liv in the a
thousands as a day becomes night like in
a
glimp silence voices don't break
anymore as no one listens so there no
way know
you
[Music]
am I the only one I need to know oh will
them the only one there should be some
hope be on this am I the only one place
convince me there's something this world
am I the only one I have to know I'm not
alone am I the only one I need to
know oh will them beside me not the only
one there should be some hope even
Beyond this that and not the only one
pleas convince me there's something Fe
in this world and I the only one please
tell me it once more I have to know that
I'm not the only
[Music]
the questions remain a new light is
Born the black birds return to repeat
their old
song it's about time to cross the end
streets
and find a new place to feel at
home the city Flo in a million
flushes I've no F plans but this
sidewalk buy people around come and go
I willon give anything to be one of
those not the only one I need to
know who will stand beside I'm the only
one there should be
some hiden beond this and not the only
one please convince me there's something
Fe in this world am I the only one I
have to no I'm not
alone am I the only one I need to
know who will stand beside the only one
there should be some hope hiden beond
this am I the only one way convinc me
there's something fear in this world am
I the only one please tell me it once
more
I have to know that I'm not the only one
n",fear
TRAAXXF128F934A6C2,Bobby Sherman,I Don't Believe In Magic,"foreign
[Music]
[Music]
will fade away
i want you now to
now
[Music]
just another one
among plenty of other potential
universes
[Music]
[Music]
[Music]
[Applause]
you for good for real
i want you enough
and i think i know where i can get
[Music]
you",neutral
TRAAXXI12903CC4675,Dracula,Peacockin (Main Version),"I'mma set you in my feelings
I spent my youth on the bleachers on a
woman when I see one
go take a lap I'll just be going on this
thing you hear my lights and you miss me
wow I hear you like we should fix things
wink wink you got my notifications on
you taking notes nobody thought I would
say this long now they'll know I don't
trust
foreign
[Music]
[Music]
um
you got my notifications on you taking
notes
[Music]
I call you Dracula cause most of you
people just can't even look in the
mirror
you knew what it was
[Music]
thank you me",surprise
TRAAXYY128EF33FF2C,Gus Gus,Lust,"cashy
hey hey hey get in my way and try to
block me I'mma show aggression slide on
your block like Danny Glover with a
Lethal Weapon I [ __ ] your thought she
gave me top I guess that's my confession
got no aggress I made mistakes but I
learned from my lessons trapping by the
sto villains pull up to the C my car
ain't got no roof thought this [ __ ] was
bulletproof I can't feel my face smoking
on Gorilla Glue zooming in the C that's
the [ __ ] I like to do these is yellow
diamond shining like I'm Pikachu I'm a
boss [ __ ] get that bag and make the
moves no I don't like the L so I'll be
going in yeah I'm trying to cop a b yeah
pull up and drop like 10 yeah you trying
to taste the life well I'm trying to
taste the Ben yeah she want to [ __ ] with
friends yeah I got them in the TR yeah
hey but now they tell me I switched up
take this back wood to the face then
grab my cup shorty say she coming
through she don't know where the [ __ ]
it's a lot of lust not a lot of love hey
I stack it out Can't Get Enough see your
shorty with you she look at me and she
blush I'm a jigy [ __ ] I don't take her
out the lunch it's a lot of lust not a
lot of love hey [ __ ] not a lot of love
it's a lot of lust not a lot of love hey
[ __ ] not a lot of love it's a lot of
lust not a lot of
love not a lot of love rolling in the C
when she was rolling out the drugs
looking for the one girl you know that
I'm the plug I'll be booted up my
Shooters in the truck hey your broki
keep it in a tu [ __ ] talking about it
but he never running up put this [ __ ] in
motion so I'm never stand stuck don't be
I can star struck every time they show
you love hey but now they tell me I
switch up take this back wood to the
face then grab my cup shorty say she
coming through she don't know where the
[ __ ] it's a lot of lust not a lot of
love hey I stack it up Can't Get Enough
see a shorty with you she look at me and
she blush I'm a jiggy [ __ ] I don't take
out the lunch it's a lot of lust not a
lot of love hey [ __ ] not a lot of love
it's a lot of lust not a lot of love hey
[ __ ] not a lot of love it's a lot of
lust not a lot of
[Music]
love
[Music]
sh",anger
TRAAXZC128F9360095,Charlie Mars,When The Sun Goes Down,"Running low on money
running low on friends to call
and the man in my mirror says
this is all your fault
If I could fall down 

into your arms

would you pretend I was 

the only one you love



She said, I don't care, babe, where you go

when the sun goes down

as long as you come home to me



Running from the angels

carry our weight

and voice in my head

draws me down a darker place



And when I fall down

into your arms

would you pretend I was 

the only one you love



She said, I don't care, babe, where you go

when the sun goes down

as long as you come home to me



And I, I remember when

I remember when you said

I remember when you said

My life is like an April sky



You said I don't care, babe, where you go

when the sun goes down

as long as you come home to me",fear
TRAAYBP128E0792605,Primus,Bob,"I had a friend that took a blet, took a blet and hung himself
Hung himself in the doorway of the apartment where he lived
His woman and his little bro came home from the grocery store
Only to find him dangling in the apartment where he lived
I had a friend who shaved his head

Put his Doctor Martins on

And drew such wondrous pictures in the apartment where he lived

He praised my creativity, though he spoke sarcastically

Oh, the conversations in the apartment where he lived



I had a friend that took a blet, took a belt and hung himself

Hung himself in the doorway of the apartment where he lived

Rock, she thought him spiteful; Ler, he thought him pitiful

Me, I've never been back to the apartment where he lived",surprise
TRAAYDK128F92E3B49,Assassin,It'z Nuttin',"[Music]
empty it is
[Music]
[Music]
[Music]
I know it feels
I don't feel nothing when I see your
eyes and I got empty sauce when it comes
to love yes I feel so down the one that
feels so numb when the world needs so
insecure you didn't help me heal you
just made it worse I'm a Fool looking
back at all the things
myself
[Music]
[Music]
bones keep shaking
heart keeps racing your soul starts
breaking
I don't know
I don't think
[Music]
[Music]
so insecure you didn't help me heal you
just made it worse I'm a Fool looking
back at all the things
foreign
[Music]
[Music]",fear
TRAAYFW128F426F63B,The Sick,One Promise,"foreign
[Music]
[Music]
[Music]
got lit last night on the Cherry gym
smoking gas eating ass not committing
sin we're going lunch like Amy Schumer
second chin hey everybody my name is
Josh dog when I don't do crime talk
share the club I like running a lime and
having a talk I got my bread no cross
cause you know I'm a thug it's Halloween
my girl cooking clean doing flips in the
sheets cool That Trick and Treat in the
back of a Bentley and we got our Rings
riding in the streets shouting scary
things the boys in town and we hunting
clowns couple Kings with a couple crowns
scaring kids while we're blowing clouds
it's Molly in the back and your [ __ ]
getting plowed spooky and cold on this
Dreadful night
some Beauties in our side wheel of the
shadows and fear the light but will
steal your girl with one quick bite on
Halloween you can hear many sounds some
Screaming some crying in the background
but if I see some kind of creepy clone
or you better believe it's going down
all the witches lay Beyond me with Clay
when I woke up in a room it's a party
got no reflection but there's one thing
you can't see your competition Running
Scared to see never give a little
secrets
[Music]
these demons
[Music]
screaming in my bed keep me grinding
till I'm dead
come to visit me from time to time
people say I'm sick but I swear to God
I'm fine
trick or treat excuse me what the [ __ ]
is this candy corn bit of Honey one
Hershey Kiss candles and they'll mix her
cyst if you don't know who I am then
I'll tell you what it is got a blanket
to protect me and a wooden cross I
sprinkle holy water to show demons who's
boss I make videos to scare all the
kiddos and I'll exercise your Dia with a
bag of Hot Cheetos that's your pretty
Cougars hand grow harder than the grudge
make Pennywise with two and give Huggy
wuggy a hug I got good at hide and seek
you can always ask the FED I put poison
in your goat now that you pop out I said
I live in the states
by my side she can cook some fricoles I
cross the border and Amiga I said hey
come on down but you just can't stay
running and hiding and working and
fighting you don't got the papers to
even be trying to say it was easy then I
will be lying so you need me
[Music]
foreign
[Music]
[Music]
I don't really know
[Music]
my goldfish took a little holiday
left me feeling sour like that man made
out of space so I made a little rocket
out of Gatorade
[Music]
I don't really give a [ __ ] I'm just
trying to get paid I'll smoke your
granddad too if
way
check your little sister little
[ __ ] face that's that [ __ ] you
learn in Florida what are you smoking K2
hold that [ __ ] up in my chest boy I'm
about to turn boom I'm my boss
[Music]",fear
TRAAYGH128F92ECD16,The Shirelles,Will You Love Me Tomorrow,"Tonight you're mine completely
You give you love so sweetly
Tonight the light of love is in your eyes
But will you love me tomorrow?
Is this a lasting treasure

Or just a moment's pleasure?

Can I believe the magic of your sighs?

Will you still love me tomorrow?



Tonight with words unspoken

You say that I'm the only one

But will my heart be broken

When the night meets the morning sun?



I'd like to know that your love

Is love I can be sure of

So tell me now, and I won't ask again

Will you still love me tomorrow?



So tell me now, and I won't ask again

Will you still love me tomorrow?

Will you still love me tomorrow?

Will you still love me tomorrow?",sadness
TRAAYGT128F4262DDF,The Jacksons,Rock With You,"(upbeat music)
♪ Girl, close your eyes ♪
♪ Let that rhythm get into you ♪
♪ Don't try to fight it ♪
♪ There ain't nothing that you can do ♪
♪ Relax your mind ♪
♪ Lay back and groove with mine ♪
♪ You gotta feel that heat ♪
♪ And we can ride the boogie ♪
♪ Share that beat of love ♪
♪ I wanna rock with you ♪
♪ All night ♪
♪ Dance you into day ♪
♪ Sunlight ♪
♪ I wanna rock with you ♪
♪ All night ♪
♪ We're gonna rock the night away ♪
(upbeat music continues)
♪ Out on the floor ♪
♪ There ain't nobody there but us ♪
♪ Girl, when you dance ♪
♪ There's a magic that must be love ♪
♪ Just take it slow ♪
♪ 'Cause we got so far to go ♪
♪ When you feel that heat ♪
♪ And we're gonna ride the boogie ♪
♪ Share that beat of love ♪
♪ I wanna rock with you ♪
♪ All night ♪
♪ Dance you into day ♪
♪ Sunlight ♪
♪ I wanna rock with you ♪
♪ All night ♪
♪ We gon' rock the night away ♪
♪ Rock, right ♪
♪ And when the groove is dead and gone ♪
♪ Yeah ♪
♪ You know that love survives ♪
♪ So we can rock forever ♪
♪ On ♪
(upbeat music continues)
♪ I wanna rock with you ♪
♪ I wanna groove with you ♪
♪ Wanna rock ♪
♪ All night ♪
♪ With you, girl ♪
♪ Sunlight ♪
♪ Rock with you, rock with you ♪
♪ All night ♪
♪ Yeah ♪
♪ Dance the night away ♪
♪ Rock, right ♪
♪ I wanna rock with you, yeah ♪
♪ All night ♪
♪ Rock you into day ♪
♪ Sunlight ♪
♪ I wanna rock with you ♪
♪ All night ♪
♪ Rock the night away ♪
♪ Rock, right ♪
♪ Feel the heat, feel the beat ♪
♪ All night ♪
♪ Whoo ♪
♪ Rock you into day ♪
♪ Sunlight ♪
♪ I wanna rock ♪
♪ All night ♪
♪ Rock the night away ♪
♪ Rock, right ♪",neutral
TRAAYIG128F932356C,Prefuse 73,Four Reels Collide,"[Music]
honey hone
[Music]
[Music]
[Applause]
[Music]
h h
[Applause]
[Music]
H
[Music]
H honey
[Music]
[Music]
H
hone
[Music]
hone
[Music]
H hone
[Music]
Hy Hy
[Music]
[Music]
[Music]
the",neutral
TRAAYIR128EF34F597,LITE,RE,"[Music]
I tried to stop but I can't
stop I just can't stop the
but I don't know all I remember was she
wear the
[Music]
sketch the light of
ones sh
with your heart make my girl light up
light up sketches light up light up my B
shy B sketches on follow you heart make
my girl light up light up sketches light
up light up my I like your Sketchers you
like me my Gucci shoes start by you the
P only if you show me your boobs I like
this SK you like me too bring your
friends all of us in the bo little [ __ ]
all my DP make a Dr BR new come and sit
in the
PO I just want make
wine H inside the ride them by my side
promise you it all be fine I just want
to make
you hop inside the
RO by my
side going Shin with the sketches on
hold your heart thank you my girl light
up light up sketches light up light on
my shy B with the sketches On To Hold
Your Heart like my girl light up light
up sketches light up light up
[Music]
my shiny with the sketches on your hand
make my girl light up light up sketch up
light up light up my shy with the
sketches on follow your heart make my
girl light up light up sketches light up
light up my I like your sketch
you like me my Gucci shoes start by you
the B only if you show me your boob I
like this SC you like me too bring your
friends all of us in the PO little [ __ ]
all my DP make a d new and sit in
the I just want to make you mind H
inside the ride them by my side promise
you it all be fine I just want to make
you
H inside the
roide side going be with the sketches on
hold your heart make my girl light up
light up sketches light up light up my
world shy bar with the sketches on
follow hold your heart make my girl
light up light up sketches light up
light of my
friend w oh
[Music]",surprise
TRAAYJA128F93272A8,Tarkan,Bounce,"If you really know what's good for you
Ease the loud
Let it blow
Come on baby tell me what you're waiting for
Bring it on,here we go

Break Free of all your senses,baby close your eyes

Just breath to the rhythm of my body and mind



[Chorus:]

Let me see you bounce...ooo

We're goin' higher feel the fire

Let me see you bounce...ooo

It's on tonight we're on the rise...ooo

Let me see you bounce...ooo

You don't have to hide it if you like it

Let me see you bounce

Let me see you bounce

Let me see you bounce



You gotta gotta gotta gotta let it go

If you wanna,really wanna lose it,lose it

Come on,come on,come on,come on put ur hands up

Do it all the way; move it,move it



If you really don't wanna hold it back

Let's react,spin the track

Feel the beat take over

And let's pretend it'll never end



Break Free of all your senses,baby close your eyes

Just breath to the rhythm of my body and mind

[Chorus]



Girl I like it how u shake it on th floor

Everybody in the club wanting some more

Girl I like it when u dip it on the floor

Everybody in the club beggin' for more



Break Free of all your senses,baby close your eyes

Just breath to the rhythm of my body and mind",anger
TRAAYKH128F1477BBB,Queensryche,The Hands (Album Version),"When I'm lost . . . I find a way.
I hear voices. I feel them surround me, 
pull me from the edge.
I close my eyes and . . . .
my luck keeps holding strong,

even when the boot comes down.

Waiting for the revolution but there's no one around except the . . . hands out of nowhere, saving me again.

There's always something there watching out for me, 

if I'm suffocating, it gives me air.



Finally now I remember,

but where I'm going now, I'm not sure.

Only one thing matters much to me anymore.



I'm looking for you. 

Can you imagine? You can't think.

You won't find a way this time to frighten me.

You're running scared, now, always looking 

over your shoulder for a place where 

you don't see my face. 



But my luck keeps holding so strong,

even with the state I'm in.

I'm like a revolution of one, even when I stumble I win. 



Because there's hands out of nowhere, saving me again.

There's always something there, watching out for me.

When I'm suffocating, it gives me air.



I'm like a cat with only a few lives left 

and I'm crawling through the shadows.

Watching my back waiting for the attack that I know is 

coming . . . I feel it's near",fear
TRAAYLY128F4288023,A2,Minsk,"[Music]
maybe I was wrong and you were right but
I don't really want to have this fight I
just want to feel like I
[Applause]
belong and every time my heart sings
back to you you are my morning and my
truth and all that I can do is sing this
song It Ain't That
long and nothing says I love you like
you're right for my lips with carbon
dioxide I just want to feel like I
deserve you cuz you deserve me babbe
it's the way that you can see what I'm
missing what I can never be I just want
to feel like I deserve you cuz you
deserve me maybe you were wrong and I
was right I don't care what you stay
another night I just need some time to
be myself
I couldn't say I need you on that night
when you left and I lost all track of
time I just want you close so I can feel
you can you feel
me and nothing says I love you like the
words that were never said but could be
Hur if only there was peace around us
baby you would hear me maybe it's the
way that lovers do I just want for me
what I want for you only with the sun
above us maybe you would see
[Music]
me and even if you leave I may be fine
cuz my heart it has its own design and
even if you never see it baby you're all
that I need maybe it's a silence in your
eyes maybe it's the Lilac when you're
shy maybe it's the mystery of Your Love
All I need is a sign from the stars
above maybe it's the way that you Brea
in me maybe it's the mind that you see
in me maybe it's the fragrance of your
hair yeah I just want to kiss you when
you're there I just want you all around
me baby can we make that happen please
[Music]",sadness
TRAAYMM128F4282B9E,Kauko Röyhkä,Crescendo,"you come
[Music]
[Music]
come
[Music]
for
[Music]
for
[Music]
for I wish you always
[Music]
keep foree
[Music]
[Music]
w
[Applause]",neutral
TRAAYMR128F4240EC9,Tiger Lillies,Start A Fire,"I like burning houses down, and factories as well.
I like burning anything, it's the truth I tell.
Libraries and museums, both of them have fell,
I like burning things, burning things is swell.
I would like to start it as a fashion trend,

Amongst the young people, then the world might end.

Wouldn't it be fun, to ring the funeral bell,

On our civilization, and watch it burn in Hell.



Start a fire, start a fire, start a fire today.

Burn it, burn it, burn it, burn it, burn it all away.



Fire! Fire!



In the summer I like to go to the country side,

Where I burn a forest down, I watch it burn with pride.

Isn't nature wonderful, it makes things so dry,

Burn it, burn it, burn it, burn it, burn the country side.



Start a fire, start a fire, start a fire today

Burn it, burn it, burn it, burn it, burn it all away.



Fire! Fire!



It makes me feel so sad to see young people dance,

They could burn the discotheque down, they've got every chance.

Then they'd get themselves into the news,

Burning things, burning things can make you famous too.



Start a fire, start a fire, start a fire today

Burn it, burn it, burn it, burn it, burn it all away.



Fire! Fire!



Burn it, burn it, burn it, burn it, burn it all away.",anger
TRAAYOD12903CED8AC,Kris de Bruyne,Wachten Op Morgen (Song + Finale),"[Music]
SCH
[Applause]
Ro is on fire defense is terf RO is on
fire defense is
Terri
fire fire
[Music]
w",neutral
TRAAYPG128F933C941,JDS,Nine Ways,"he
[Music]
Ro strictly rock yeah
[Music]
stly
[Music]
Rock You are strictly Ro yeah
[Music]
the true J
[Music]
C
[Music]
up
he
[Applause]
[Music]
[Applause]
[Music]
[Applause]
[Music]
[Music]
you
[Music]
yeah
[Music]
yeah true J
J yeah yeah yeah
[Applause]
J
[Applause]
yeah let J
it
[Music]
[Music]
yeah
yeah yeah yeah yeah yeah
[Music]
n
check",neutral
TRAAYPN128F9340DDF,Panic At The Disco,Northern Downpour (Album Version),"If all our life is but a dream
Fantastic posing greed
Then we should feed our jewelery to the sea
For diamonds do appear to be
Just like broken glass to me

And then she said she can't believe

Genius only comes along 

In storms of fabled foreign tongues

Tripping eyes, and flooded lungs

Northern downpour sends its love



Hey moon, please forget to fall down

Hey moon, don't you go down



Sugarcane in the easy mornin'

Weathervanes my one and lonely



The ink is running toward the page

It's chasin' off the days

Look back at boat feet 

And that winding knee

I missed your skin when you were east

You clicked your heels and wished for me



Through playful lips made of yarn 

That fragile Capricorn 

Unraveled words like moths upon old scarves

I know the world's a broken bone

But melt your headaches, call it home



Hey moon, please forget to fall down

Hey moon, don't you go down



Sugarcane in the easy mornin'

Weathervanes my one and lonely

[x3]



Sugarcane (hey moon) in 

(Hey moon) the easy mornin'

Weathervanes (hey moon) my 

(Hey moon) one and lonely



Sugarcane (hey moon) in (hey moon) 

The easy (hey moon) mornin'

Weathervanes (hey moon) my (hey moon) 

One (hey moon) and lonely



[Continues in background:]

Sugarcane (hey moon) in (hey moon) 

The easy (hey moon) mornin'

Weathervanes (hey moon) my (hey moon) 

One (hey moon) and lonely



Hey moon, please forget to fall down

Hey moon, don't you go down

You are at the top of my lungs

Drawn to the ones who never yawn

[x2]",fear
TRAAYPP128F92E8712,Gesangla Girls Choir; Zeng Gege,Song of Doing Laundry,"When I am down and, oh my soul, so weary
When troubles come and my heart burdened be
Then, I am still and wait here in the silence
Until you come and sit awhile with me
You raise me up, so I can stand on mountains
You raise me up, to walk on stormy seas
I am strong, when I am on your shoulders
You raise me up to more than I can be
There is no life - no life without its hunger
Each restless heart beats so imperfectly
But when you come and I am filled with wonder
Sometimes, I think I glimpse eternity
You raise me up, so I can stand on mountains
You raise me up, to walk on stormy seas
I am strong, when I am on your shoulders
You raise me up to more than I can be
You raise me up, so I can stand on mountains
You raise me up, to walk on stormy seas
I am strong, when I am on your shoulders
You raise me up to more than I can be
You raise me up, so I can stand on mountains
You raise me up, to walk on stormy seas
I am strong, when I am on your shoulders
You raise me up to more than I can be
You raise me up to more than I can be",fear
TRAAYQR12903CF0BA2,Gregor Meyle,Frei mit dir,"In deinen Augen
seh ich das Licht
es brennt in dir und in mir.
Andere Helden täuschen dich nicht.
Du wirst erleutet mit mir.
In deiner Sehnsucht bring ich dich fort.

Wir reiten allein durch die Nacht.

Der Mond steht ganz still

und zeigt uns den Weg.

Ich weiß, dass er über uns wacht.

Ich bin frei

mit mir

du bist frei

mit mir

du gehörst

zu mir

ich gehör

nur dir

wir sind eins

zu zwei

wir sind längst

bereit

unser Ziel zu sehen

unseren Weg zu gehen.

In einer Erinnerung

kennst du mich schon

Unsere Seelen haben sich schon mal geliebt.

Trotz Überwindung

lass ich dich gehen

bis die Zeit sich der Fügung ergibt.

Mir fehlt deine Nähe, dein Mund dein Gesicht

Nichts ist mir so sehr vertraut.

Nur für n paar Stunden, kann ich das nicht.

Unsere Liebe ist für immer gebaut.

Ich bin frei

mit mir

du bist frei

mit mir

du gehörst

zu mir

ich gehör

nur dir

wir sind eins

zu zwei

wir sind längst

bereit

unser Ziel zu sehen

unseren Weg zu gehen.

Yeaaaaaaaaaaaaahhhhhhh

Wohoyeahhhhh Ohhhhhohhooo





(Dank an Sascha Lechner für den Text)",disgust
TRAAYQS128F145E705,Richie Sambora,Rosie,"Rosie whatcha doing in this low class joint 
Dancing in the dark all day 
You used to be darling 
Of your high school scene 
Now you put your love on display 
Sweaty hands hand you up a dollar bill 

Hungry eyes never seem to get their fill 

I used to watch you walking down the hall 

Rosie do you see me 

When you hear them call your name 

Rosie, Rosie I wanna take you away 

Rosie, Rosie I'm gonna make you mine someday 



Rosie, I went with you for that rose tattoo 

You promised no one else would see 

I used to wait and drive you home from dancing school 

Remember when you danced just for me 

Our love was deeper than the night was long 

But things just didn't work out like our favorite song 

I used to watch you walking down the hall 

Rosie do you see me 

When you hear them call your name 



Rosie, Rosie I wanna take you away 

Rosie, Rosie I'm gonna make you mine someday 



Do you remember 

Our love was deeper than the night was long 

But things just didn't work out like our favorite song 

I used to watch you walking down the hall 

Rosie do you see me 

When you hear them call your name 



Rosie, Rosie I wanna take you away 

Rosie, Rosie I'm gonna make you mine someday",fear
TRAAYRA128F92E9CC7,Jan Howard,Bad Seed,"a metal rock but two weeks Here I am now
my heart comes Betsy anyway I need lots
of raindrops
your parents and my god
Betsy won't roses anyway
so
[Music]
let's stop taxi bill now I don't know
I've got even I might just kinda like it
somewhere around there early Silver
Sands and Betsy Rose anywhere
I need lots of sunshine I need lots of
raindrops
Oh Betsy
anyway
[Music]
[Music]",sadness
TRAAYRC128F428DCA3,Barricada,Barrio Conflictivo,"Te han llamado 
barrio conflictivo 
te han buscado 
te intentan destrozar 
has mirado 
muchas veces al cielo 

con rabia entre los dientes 

con ganas de correr 

las noticias 

llegan hasta las casas 

esto es absurdo 

no lo vamos a aguantar. 



No! No nos vamos a dejar 

No, no! 

No, no! este estado policial 

se tiene que acabar. 



La tortura 

en los interrogatorios 

agresiones 

angustia y dolor 

la txantrea 

pesadilla siniestra 

eres la culpable 

de querer vivir en paz. 



En tus calles 

no hay sitio para ellos 

que se vayan 

no los queremos ver. 



No! no nos vamos a dejar 

No, no! 

No, no! este estado policial 

se tiene que acabar



(Gracias a je por esta letra)",fear
TRAAYRC12903CD6C1A,DZ,Dubstep is Boring VIP,"[Music]
[Music]
make some funny
[Music]
Drive
[Music]
dve Drive
[Music]
d
[Music]
n
[Music]
he
[Music]
[Music]
make some funny
[Music]
Drive dve
[Music]
[Music]
[Music]
[Music]
go
[Music]
some funny
[Music]",joy
TRAAYRD128F422F4FE,The Other Half,Sleepless Nights without you,"[Music]
i can't win
i can't reign i will never
win this game without you without you
without you without
i am lost i am vain
i will never be the same without you
without you
without you
[Music]
is
[Music]
oh
[Music]
[Music]
can't erase so i'll take blame
but i can't accept that we've been
stranged without you
without
i can't quit now this can be right
i can't take one more sleepless night
without you
[Music]
without you
without you
[Music]
oh
i am lost i am vain
i will never be the same without you
[Music]
i am lost i am i
will never be the same without you
without you",sadness
TRAAYSI128F427C896,Shadiya,Momma,"[Music]
[Applause]
[Music]
mama she wrote me a
letter saying she's going to be
fine
please take good care of your
sister I'll be home in 3 years
time Mama it seems like
forever you've been gone since I was
F they say you were
a good
teacher in the same school where I can
survive
my b in
[Music]
London I want to believe that she's
fine she could be
lonely
London I want to know where she have to
go I need her I want to be near her I
got to be with her and sit to with that
we're
together once
more
my English teacher she told
me he wants to be where you
[Music]
are Mama she's leaving her
family to Earth all the money she
want
London vancou or Hong
Kong gness
housekeeper on
[Music]
Earth what is to happen to all of us
children when mothers who travel so
far
[Music]
my made in
[Music]
London I want to believe that she's
fine she could be
only
London I want to know where she have to
go I need her I want to be near her I
got to be with her and say to with that
we're
together once
more once
[Music]
more mom
w",neutral
TRAAYTI128F933663B,Abraham Laboriel,Exchange,"that's a problem
well people don't quite know how long
before I'm going to start doing
something out of the ordinary
[Music]
[Applause]
[Music]
thank you
[Music]
[Music]
mm-hmm
[Music]
but one of the things that distinguishes
me is that uh within the structure and
within the discipline I have a tendency
to always choose spontaneity first
[Music]
[Music]
[Music]
that's a problem
well people don't quite know how long
before I'm going to start doing
something out of the ordinary
[Music]
[Music]
[Music]
thank you
foreign
[Music]
[Applause]
[Music]
[Applause]
[Music]
[Applause]
[Music]
thank you
[Music]
[Applause]
[Music]",neutral
TRAAYUB128F92DCCCC,Tyler Bates,The Beginning,"you look for
me inside the
dark I am the ocean you are the
shark you want me like you last
goodby oh falling
angel of the
night just take my
heart just rip it
out this holy skin is flying
now I lay my
body on the bed
one day someday you know I will see you
[Applause]
again I put my head against
your your
suici
stand even the star
TR oh now there's nothing left to high
there's nothing left you down
[Music]
[Music]
there's I put my head against
your your to St
let
stand in the St
TR
oh there's nothing left to hide there's
nothing left to die there's nothing left
die
your
like the St
Shide oh there's nothing left High
there's
nothing die there's
nothing",neutral
TRAAYVI128F4286706,Phil Ochs,The Trial,"Outside the cats are scratching
Inside the doors are latching
On the room, the greedy gloom
The trial is revealed
Police are six feet deep
With switchblades in their teeth

So no one leaves and they all believe

This is absolutely real

Yes, it's real

And the Sergeant says, ""Are you ready, boys?

Get ready, boys

Aim...

And Fire...



Order in the court

People ready for the sport

They squirm and squeak and lick their beaks

And grease their feathers down

Everybody rise

Judge is here with bathroom eyes

A Grizzly bear, he hugs his chair

And the greedy gavel pounds

Yes, it pounds

And the Sergeant says, ""Are you ready, boys?

Get ready, boys

Aim...

And Fire...



In the dungeon s(?) falls

Writing appeals upon the wall

And the priest in prayers is not even there

So precious is his time

To the stake he's tied

The swallows sing the triggers slide

he bids goodbye to the wattery sky that plunges from his mind

From his mind

And the Sergeant says, ""Are you ready, boys?

Get ready, boys

Aim...

And Fire...",neutral
TRAAYVL128F1473727,Michèle Arnaud,Marie D'Aquitaine,"C'est la légende qui le dit,
Avait des yeux de paradis
Et des cheveux plus doux que laine;
Avait aussi son vieil époux
Souvent cruel, toujours jaloux,
Qui la tenait en quarantaine,

Marie d'Aquitaine



Tourne le vent dans la chanson des jours

Tourne la vie, mais restent les amours



S'en vint au castel un garçon

Avec sa viole et ses chansons;

Chanta la volupté païenne,

La chanta jusqu'au petit jour

Pour l'enfant blonde en mal d'amour,

La si triste et toujours lointaine

Marie d'Aquitaine



Tourne le vent dans la chanson des jours

Tourne la vie, mais restent les amours



Toucha Marie profondément,

Mais devint-il son bel amant ?

La chose n'en est point certaine,

Toujours est-il que le seigneur

Fit égorger le doux chanteur,

Pour un regard vers la hautaine

Marie d'Aquitaine



Mais quand les gens voient tournoyer

Toutes les feuilles des noyers,

Marie tend son visage en peine

Car l'on dit que, tendre et fervent,

Son ami prend l'âme du vent

Pour caresser de son haleine

Marie d'Aquitaine



Tourne le vent dans la chanson des jours

Tourne la vie, mais restent les amours...",anger
TRAAYVR128F9311372,Sass Jordan,What You Gonna Do,"[Music]
misery is dead and pain is resurrected
me because hell became a choice that I
no longer want to
see so I decide to take myself into a
better frame of mind and in doing so I
guess I'm I'm going to have to leave
this past
[Music]
behind I built this wall I'll break it
[Music]
down I don't know who you
are I'm not sure who I
am but I wanted to try
so I'll do what I
[Music]
can
now I'm alive and I understand that
something's in this world I'll never
know but I do know that we are all
connected somehow underneath our skin
our words our lies and love is the only
thing for which I'll never make a
compromise I build this
world I'm living
in I don't know who you
are I'm not sure who I
am but I wanted to tr
so I'll do what I
[Music]
can cuz I walked into that life without
my faith beside me so I paid to take the
ride I never thought to check if things
were right inside of me I guess that's
the reason why I don't know who you
are I'm not sure who I
am but I wanted to
tr so I'll do what I
can I don't know who you
are and I'm not sure who I
am but I wanted to
try so I'll do what I
can do what I
can know who you
are and I'm not sure who I am
[Music]
but I wanted to
try so I'll do what I
can I do what I can
[Music]",sadness
TRAAYWC12903CEA796,Griffin House,Lonely One,"I was hanging with a girl I know
She was telling me a week ago
That I’m the only one
That she's really ever loved
I was talking with a friend of hers
Telling her I know that what a friend deserves

Is more than I can give

It’s more than I can give



You know that I would give it all away

If I knew I could get it back

No need to question all the things I say

It’s hard to take but it's a fact

I’m the lonely one x5



People say it's sad to think about

Someone giving more than they're gettin'

But my taking made me figure out

That I’m the lonely one

I’m the one who’s always walking out

Your love has put me on the run

You know exactly what I’m talking about

You know that love is never done



I’m the lonely one x4



Passing time all the lonely nights when I think of you

You can make all the right moves

But sometimes still lose



You know that I would give it all away

If I knew I could get it back

No need to question all the things I say

It’s hard to take but it's a fact



I’m the lonely one x9",sadness
