Track URI,Track Name,Artist URI,Artist Name,Artist Popularity,Artist Genres,Album,Track Popularity,Duration (ms),Experimental_Category,Brainwave_Type,Purpose,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
spotify:track:3Ky4Z3SJTs6sQCjnXQdISi,Peaceful Mind Binaural Tones,spotify:artist:0D1VRw0eu2OENlTFZpOb2O,Binaural Beats Isochronic Tones Lab,38,[],Binaural Beats for Deep Relaxation and Stress Relief,1,124315,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:0IBvO0DATt03dwHVDpZtrv,Binaural Beats Relaxation,spotify:artist:5C95YXNLyaqbZjhwXMjZ4r,Binaural Beats Sleep,56,[],"Binaural Beats: Soothing and Ambient Sleep Sounds of Alpha Waves, Isochronic Tones, Brainwave Entrainment and Sleeping Music",28,143425,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7Hd06xvKzC8WEhDZcCzB2k,I'm Wild About That Thing,spotify:artist:5wnhqlZzXIq8aO9awQO2ND,Coldcut,40,"['trip hop', 'acid house']",Let Us Play,8,444200,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1MIY5WX7lxmjc6rl6OD5nA,Lazy Afternoon,spotify:artist:78xUyw6FkVZrRAtziFdtdu,The Roots,63,"['east coast hip hop', 'jazz rap', 'hip hop']",Do You Want More?!!!??! (Deluxe Version),17,306181,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:0xWV6Vv8eclY9ORYyDhAFO,Lazy Afternoon,spotify:artist:78xUyw6FkVZrRAtziFdtdu,The Roots,63,"['east coast hip hop', 'jazz rap', 'hip hop']",Do You Want More?!!!??!,27,306373,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:18ULtvEKi7V4vWwc9P4Muw,Table And Chest Press,spotify:artist:6UBA15slIuadJ8h2lPRPos,Tech N9ne,70,['horrorcore'],Bad Season (Mixed By DJ Whoo Kid),18,125826,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2fkH9JL03cYn4zHcreOhYA,Binaural Beats Study Music,spotify:artist:0rV884TJaWtmnJf392FG6e,Binaural Beats Study Music,47,[],"Study Beats: Binaural Beats For Studying, Focus, Concentration, Study Alpha Waves, Theta Waves and Ambient Study Music",17,142271,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4FM9aiU6fxcSQeO9wolVgO,Binaural Beats Relaxation,spotify:artist:5Mk1SfiKteGGUq5WDcRwOB,Binaural Beats Library,49,[],"Binaural Beats: Rain Sounds and Ambient Music, Isochronic Tones and Delta Waves For Deep Sleep Music",18,120000,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7zd7lKvWbsB7R8sBM0eV12,Reset & Recharge Mindset,spotify:artist:7f0ddzjSfkoUAXKWfqahyF,Alpha Waves Music,8,[],Binaural Beats: Calm & Relaxation Frequencies,4,123638,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2AOOPSqK33CKXdoWaD4R2R,Binaural Beats Relaxation,spotify:artist:5C95YXNLyaqbZjhwXMjZ4r,Binaural Beats Sleep,56,[],"Deep Sleep: Binaural Beats, Theta Waves, Alpha Waves and Ambient Music For Sleep, Sleeping Music, Sleep Aid and Soft Sleep Music",13,120958,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2IjNl7mWHMBjK4Fxju6WM3,13 Hz Recharge - Binaural Beats,spotify:artist:4RtDf6OIY3QQLxVv5wLA5C,Neuroflow,66,[],Alpha Waves: Flow State (Binaural Beats),27,129727,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2HMsPObE855BSuyX8hWGMg,Delta Waves Study Retreat,spotify:artist:1l37yWe71pc9JrKnJknMMB,Delta Pure Waves,52,[],Binaural Beats Study - Ocean Waves and Delta Waves Music For Studying and Concentration,13,138244,relaxation,Delta (0.5-4Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4HHIrLV2K182MTefcazGBG,Tintina 8Hz - Alpha Waves Relaxation,spotify:artist:4FWj9J9Iao3C6GP0wN17ML,Charu Shar,42,[],"Tintina EP - Calming Alpha Waves (Binaural Beats 8Hz, 9Hz, 10Hz, 11Hz, 12Hz, 13Hz)",56,149090,relaxation,Theta (4-8Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3FsXeP7peCCaQbYBZtqh9Y,Soothing Tones and Calm Music For Relaxation,spotify:artist:3ClyOO43t8cu1NeHLqhmUn,Binaural Beats Relaxation,25,[],"Binaural Beats: Alpha Waves, Delta Waves, Theta Waves, Isochronic Tones and Relaxing Music For Deep Sleep, Brainwave Entrainment and Sleeping Music",27,108694,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1OlJspb9gidiyvGzagK5Qt,Background Binaural Beats,spotify:artist:7rfR2Pmx3GNKyrjgMNCUEa,Study Music & Sounds,50,[],"Study: Binaural Beats Alpha Waves Music For Reading, Focus & Relaxing Studying Music",28,126335,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6O41DAhpUb1SfLZli2DzXv,Binaural Beta Sinus 150 Hz - L 158 Hz - R,spotify:artist:2AeECKGelGkRXNte7JEHBG,Isochrone,26,[],Gamma - Beta Focus & Attention,34,198811,relaxation,Beta (13-30Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2YyHGicg6pQHvsnXCjd0Jb,Delta Waves for Deep Sleep,spotify:artist:3ClyOO43t8cu1NeHLqhmUn,Binaural Beats Relaxation,25,[],"Binaural Beats: Alpha Waves, Delta Waves, Theta Waves, Isochronic Tones and Relaxing Music For Deep Sleep, Brainwave Entrainment and Sleeping Music",25,105769,relaxation,Delta (0.5-4Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:0h9WMW74D5ClKAPA2kuMjW,Alpha Waves for Gentle Sleep,spotify:artist:3ClyOO43t8cu1NeHLqhmUn,Binaural Beats Relaxation,25,[],"Binaural Beats: Alpha Waves, Delta Waves, Theta Waves, Isochronic Tones and Relaxing Music For Deep Sleep, Brainwave Entrainment and Sleeping Music",27,111152,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2UWH1rVY1idYmsmjngTI1S,Binaural Beats (Relaxation Sleep Sounds),spotify:artist:5C95YXNLyaqbZjhwXMjZ4r,Binaural Beats Sleep,56,[],"Sleeping Music: Soothing Binaural Beats and Dream Sleep Sounds for Deep Sleep, Relaxing Sleep Aid, Asmr and Sleep Music",30,121338,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7CFbrjw6uzGgBOwm68TRuJ,Chill Background Music,spotify:artist:3ClyOO43t8cu1NeHLqhmUn,Binaural Beats Relaxation,25,[],"Binaural Beats: Alpha Waves, Delta Waves, Theta Waves, Isochronic Tones and Relaxing Music For Deep Sleep, Brainwave Entrainment and Sleeping Music",27,105425,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1PAqAsQA0rAtnA3JAlw6LY,40 Hz-65 Hz Binaural Beats,spotify:artist:3UlVNbLglAuUXzCB9eYlKD,Scoty Hukbey,31,[],Binaural Hz Beats 2022,26,224000,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4yLPNHqoUKx30WnQRd4Yhz,Soft Ambient Music For Resting,spotify:artist:3ClyOO43t8cu1NeHLqhmUn,Binaural Beats Relaxation,25,[],"Binaural Beats: Alpha Waves, Delta Waves, Theta Waves, Isochronic Tones and Relaxing Music For Deep Sleep, Brainwave Entrainment and Sleeping Music",27,105228,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1usdKy0qCnhqs0t6UrvReU,Binaural Beats for Relaxation,spotify:artist:7rfR2Pmx3GNKyrjgMNCUEa,Study Music & Sounds,50,[],"Studying Music: Binaural Beats Sounds For Studying, Focus, Concentration and Ambient Study Music",16,134099,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4W7eEhfzY5gHjc2okRmYmC,Binaural Beats Study Aid,spotify:artist:0rV884TJaWtmnJf392FG6e,Binaural Beats Study Music,47,[],"Study Beats: Binaural Beats For Studying, Focus, Concentration, Study Alpha Waves, Theta Waves and Ambient Study Music",15,140416,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6AnTLNfmtUrFvG0pvcIgrm,Binaural Beats Music and Relaxation,spotify:artist:7HlTAWgwa6EJOZvrtGna1j,Solfeggio Frequencies 528Hz,41,[],"Solfeggio Frequencies: Deep Healing Tones 528 Hz for Sleep, Relaxation and Stress Relief",3,125126,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3zjYe1s7BJQWSrWvS8ci4J,Binaural Beats For Sleeping,spotify:artist:5lKaPKuNyNz6LN6NfM5vz1,Binaural Beats,52,[],"Binaural Beats Brainwave Therapy: Binaural Beats, Theta Waves, Alpha Waves, Isochronic Tones and Ambient Music For Deep Sleep, Relaxation, Brainwave Entrainment and Sleeping Music, Vol. 2",11,118000,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:0vWp0PJ8iHleaCJ2wDwNUG,Mind-body Stress Release,spotify:artist:7622twZ0m52GdtLafYk6cV,Binaural Tones,1,[],Binaural Beats: Relaxation & Stress Relief,1,123638,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:0WGqH7n2qVr1AAnee8GPOT,Binaural Beats Relaxation,spotify:artist:2DvbYXMiUAQuupPEQnIt1I,Alpha Brain Waves,56,[],"Sleeping Music: Alpha Waves for Better Sleep, Quick Nap and Falling Asleep Fast Frequencies",11,117531,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4aegZQyubQKrGUzlrfFQ8S,Binaural Beats Relaxation,spotify:artist:0XC43CEQgMByRAUGFZqoml,Binaural Beats Spa,32,[],"Binaural Beats and Ocean Waves Sounds For Spa, Alpha Waves Sleep, Isochronic Tones & Soft Spa Music",4,117304,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1aQHnOaEYZsDCFXnWXvBjN,Binaural Beats Relaxation,spotify:artist:0wmr2DRyX5KQcSv2jS6ydi,Binaural Beats Deep Sleep,44,[],"Binaural Beats Sleep Music: Soothing Binaural Beats, White Noise, Isochronic Tones, Delta Waves, Theta Waves For Deep Sleep Aid, Brainwave Entrainment and The Best Sleeping Music",13,115932,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2DYBlv5K8jflTmgxJAHkdr,Binaural Beats Relaxation,spotify:artist:5C95YXNLyaqbZjhwXMjZ4r,Binaural Beats Sleep,56,[],Binaural Beats Sleep Music: Relaxing Music for Deep Sleep,13,117245,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5J8ItAYKcO2Td0R0Hh3kbJ,Binaural Beats Relaxation,spotify:artist:7BHpcfqd6bRhLzEE4sfGpE,Source Vibrations,26,[],"Binaural Beats Sleep: Isochronic Tones, Theta Waves, Alpha Waves and Ambient Music For Deep Sleep, Study Music, Brainwave Entrainment and Music For Relaxation",14,139361,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:68K3OR3WGx8Pft1sB09rFj,Binaural Beats,spotify:artist:5pU4FmoOLFkmjmJKXOHG8E,Calm Sky,28,[],174 for Pain Relief,7,67711,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4ZDEugW2tzWWVBIY0iCKne,Binaural Beats Relaxation,spotify:artist:5lKaPKuNyNz6LN6NfM5vz1,Binaural Beats,52,[],"Binaural Beats Sleep: Healing Music For Relaxation, Meditation and Ambient Sleeping Music, Vol. 5",19,115189,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7dIGhIpmnKCYMZJQuKKGtC,Calm Mind Alpha Frequencies,spotify:artist:7622twZ0m52GdtLafYk6cV,Binaural Tones,1,[],Binaural Beats: Relaxation & Stress Relief,1,123620,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:00JZ8gYC7ete4eCxHN3SJG,Binaural Theta 4 Hz,spotify:artist:5f3oBa8B2mo3MeeIK7B2FE,Relaxation Sleep Meditation,35,[],Binaural Beats and Isochronic Programs,32,120000,relaxation,Theta (4-8Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:0pUsqn9giNMySEhVoUvTG1,Binaural Theta 5 Hz,spotify:artist:5f3oBa8B2mo3MeeIK7B2FE,Relaxation Sleep Meditation,35,[],Binaural Beats and Isochronic Programs,25,120000,relaxation,Theta (4-8Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:0VmI0GHLTuq3xjupMJraI9,Binaural Beats For Stress Relief (432 Hz),spotify:artist:5C95YXNLyaqbZjhwXMjZ4r,Binaural Beats Sleep,56,[],Sleep Music Healing,2,161000,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5gEnuFhSgmq9QtJ9W6HKVY,Sleep Induction Binaural Beats for Peaceful Nights,spotify:artist:3YCDUFH32acJ8rlDuFSrpp,Binaural Beats for Sleep,18,[],Binaural Beats Relax,1,101813,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6dpFlnZf9edlollK6wBgtW,Stress Relief Binaural Beats (432 Hz),spotify:artist:5C95YXNLyaqbZjhwXMjZ4r,Binaural Beats Sleep,56,[],Sleep Music Healing,1,161000,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4JutUmgrCPYg02Ud9RaMku,Peaceful Mind,spotify:artist:5lKaPKuNyNz6LN6NfM5vz1,Binaural Beats,52,[],432 hz Deep Healing Music For The Body and Soul,2,147118,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5rrsgbvBOFVGKaaidlhD5o,Binaural Beats and Ambient Music,spotify:artist:0rV884TJaWtmnJf392FG6e,Binaural Beats Study Music,47,[],"Study Beats: Binaural Beats For Studying, Focus, Concentration, Study Alpha Waves, Theta Waves and Ambient Study Music",16,133632,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:46AHi07eTONHZf6iiMSIAb,Binaural Mind Balance Paradise,spotify:artist:1nk4qE0lrxQaxjMPn1hGi6,Healing Miracle Frequencies,60,[],"Binaural Healing Music - Solfeggio Frequencies 528 Hz For Brainwaves Therapy, Healing and Wellness",25,112615,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3RTj5UGjGOtGBI9sTCFJB1,Binaural Beats for Relaxation and Balance,spotify:artist:4r6PWnMYfzZiZhBdzvF9dK,Supernatural Brainwave Power,37,[],396 Hz Frequency for Root Chakra Activation and Grounding,10,240000,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:234m4fJHe0xRgs8mjnvt79,Binaural Beats and Isochronic Tones,spotify:artist:3UDxdbAXqqKJG1pWgUgOCp,Study Alpha Waves,47,[],Binaural Beats Focus: Binaural Beats Study Music and Alpha Waves Concentration with Ocean Waves,17,133000,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3jixt9OMtNhcvsmer28YWI,Binaural Beats For Stress Relief (432 Hz),spotify:artist:3UDxdbAXqqKJG1pWgUgOCp,Study Alpha Waves,47,[],Sleep Music Meditation,4,155033,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7nCF1ytZGdeZTNPWcsoeAE,Deep Breathing,spotify:artist:7yrrBoat3imi8RJTlmYXfz,Natural Healing Music Zone,46,[],Instant Migraine Headache Relief: Pure Binaural Beats & HZ Therapy Music,37,211000,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:74YvZ6Smf3dAT4BKujhufF,40 Hz Binaural Beats,spotify:artist:3rmiUHRKcwWjepXClkGBzo,Curative Solfeggio Frequencies,14,[],40 Hz Binaural Beats: Deep Sleep & Meditation - Atmospheric Music,19,178444,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1ceFbynOnDRdIkWnwDpQS9,Binaural 5HZ Theta - 65HZ - 70HZ,spotify:artist:229WxeHEbUDbjdneDnA9ms,Healing Sines Binaural,36,[],Healing Sines Binaural 2,28,160000,relaxation,Theta (4-8Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2eZdVBVWyUQHzPdt3RyAVO,Binaural Beats Sounds For Studying,spotify:artist:7rfR2Pmx3GNKyrjgMNCUEa,Study Music & Sounds,50,[],"Studying Music: Binaural Beats Sounds For Studying, Focus, Concentration and Ambient Study Music",18,139217,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7CcLZrFSa1THgT3PmXQKG5,Let Go of Worries Frequencies,spotify:artist:7f0ddzjSfkoUAXKWfqahyF,Alpha Waves Music,8,[],Binaural Beats: Calm & Relaxation Frequencies,4,123638,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6Ax1MlJEwKebvCSouabGHA,3 Hz: Healing Relaxation (Delta Waves),spotify:artist:63kwdbdX8dCCyiJGJTlIM1,Miracle Healing Tones TP,54,[],3 Hz: Binaural Beats (Delta Waves),40,137160,relaxation,Delta (0.5-4Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:19mh7o0dMwcptLTbMGwejR,1 Hz Relaxation - Binaural Beats,spotify:artist:4RtDf6OIY3QQLxVv5wLA5C,Neuroflow,66,[],Delta Waves: Sleep (Binaural Beats),48,122000,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:10ovQcONvlLx9gbOU8Q8rJ,Ambient Study Music,spotify:artist:7rfR2Pmx3GNKyrjgMNCUEa,Study Music & Sounds,50,[],"Study: Binaural Beats Alpha Waves Music For Reading, Focus & Relaxing Studying Music",35,125592,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2BmIE4bCrPqK4sTgSJaVXv,6 Hz Deep Physical Relaxation (Theta Waves),spotify:artist:4mueYPvaiyWjUQ5PARuJkK,Aura Celestia,39,[],6 Hz & 7 Hz Binaural Beats,37,94707,relaxation,Theta (4-8Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:0CFxTObc4fjNg18EPclLlm,Anxiety Relief Brain Balance,spotify:artist:7f0ddzjSfkoUAXKWfqahyF,Alpha Waves Music,8,[],Binaural Beats: Calm & Relaxation Frequencies,4,123629,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:7cO579Qao3G5fKF16VIGlM,Relaxing Studying Music,spotify:artist:1Pb0DIZ9NDF4wasuQSpAIf,Alpha Waves Concentration,35,[],"Study Alpha Waves: Background Binaural Beats Studying Music for Deep Focus, Concentration and Learning",17,131180,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:1KkUe6id3umEE9NocE6JXG,Brainwave Entrainment,spotify:artist:5goKVjLW9wcaX9hLn6P0pS,Study Music Library,38,[],"Studying Theta Frequencies: Binauaral Beats Concentration, Deep Focus, Solfeggio 528 Hz for ADHD",18,113225,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5i3PwHr2pMY7nVCElaihZJ,Isochronic Tones for Relaxing Sleep,spotify:artist:3ClyOO43t8cu1NeHLqhmUn,Binaural Beats Relaxation,25,[],"Binaural Beats: Alpha Waves, Delta Waves, Theta Waves, Isochronic Tones and Relaxing Music For Deep Sleep, Brainwave Entrainment and Sleeping Music",21,106285,relaxation,Alpha (8-12Hz),relaxation,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5Jv8nBJgDXipxRivrvqc8h,40 Hz Creativity,spotify:artist:2GPLowDuIzf10Ju8mFunge,Brainy,77,[],40 Hz Gamma,62,148000,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3WbwiHZaPHTxxy0OTJvbMD,Creativity Boost,spotify:artist:3uV2fqS9iIzq8QXpZzto7S,Nitish Rambhadran,18,[],Creativity Boost,16,303360,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5sDhRH5Umgcs0ChHL8A37q,Creativity Boost,spotify:artist:2GPLowDuIzf10Ju8mFunge,Brainy,77,[],Brain Power,57,122000,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5Z6hdVHH39nARjTBfMUVl6,I'll Be Right There,spotify:artist:6yJ6QQ3Y5l0s0tn7b0arrO,JPEGMAFIA,66,"['experimental hip hop', 'alternative hip hop', 'experimental']",I LAY DOWN MY LIFE FOR YOU,55,168400,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:6rklXQk7wrWeCqn6nwEOko,Creative Focus Music,spotify:artist:4fQId7SvZ1T10dAmQ7ozxo,Music Body and Spirit,61,['native american music'],Increase Brain Power,14,156000,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2GjKg3xi1HxT69ZOgjUFQ5,Binaural Beats for the Mind,spotify:artist:2DvbYXMiUAQuupPEQnIt1I,Alpha Brain Waves,56,[],Study Music: Soothing Sounds to Help Focus on Creativity & Memory Retention,25,118905,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:2OnWBoMaAUr0VhAM38fX7B,5 Hz Creativity,spotify:artist:26rof4qjJNRfsmvQ86yO4O,Serenity Spiritwell,35,[],5 Hz Theta Waves,31,94955,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:04uAaTE5mouHAXuc8ZGQ28,Creative Flow,spotify:artist:2GPLowDuIzf10Ju8mFunge,Brainy,77,[],Theta Waves,61,125000,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4T9tS11PP7Py6VFQuREbt5,Creativity In Theta,spotify:artist:5lKaPKuNyNz6LN6NfM5vz1,Binaural Beats,52,[],Theta Waves,0,146639,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:5xCwkh8A96Wl1L1dThA0QI,Creativity Boost,spotify:artist:2GPLowDuIzf10Ju8mFunge,Brainy,77,[],Deep Focus,40,69000,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3Lcl25z9wp8pqZrFX9RdF1,40 Hz Creativity,spotify:artist:45xuTYWvYAG0UA6nV5GDuF,Elena Convera,42,[],40 Hz Binaural Gamma Sinus,42,90344,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:3uh18fpoK2Gdur5MEYNikk,Improved Creativity Theta 7Hz,spotify:artist:7k8bVHxTFUtko95PtysFOY,Sonic Gateway,23,[],Subconscious Bliss,26,193972,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:57mllmQ7QjPzC3aBD0G18l,Creativity & Imagination (40 Hz),spotify:artist:58UWezemvNp9KNFEMrWRZ0,Spiritual Subliminals,46,[],Activation II,34,56794,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
spotify:track:4b45ZiuRRvhCgWbp44chV3,Creative Thinking,spotify:artist:7zwiFdY90oXzLh1Wz22oEq,Meditation Music Zone,56,['native american music'],"1 Hours Hyper Focus: Beta Waves for Concentration & Memory, Increase I.Q",48,221033,creativity,Theta (4-8Hz),creativity,0.1,0.2,5,-12.0,1,0.02,0.8,0.9,0.05,0.4,60.0
